index,Age,Population,Year
9,9,4195212.49703583,2002
10,10,4252284.200000002,2002
11,11,4225917.195217095,2002
12,12,4199713.683452301,2002
13,13,4173672.650939839,2002
14,14,4147793.0901999758,2002
15,15,4122074.000000002,2002
16,16,4107304.337233217,2002
17,17,4092587.595128522,2002
18,18,4077923.584067772,2002
19,19,4063312.1151121943,2002
20,20,4048753.000000002,2002
21,21,3984658.5574219287,2002
22,22,3921578.772086397,2002
23,23,3859497.5813009543,2002
24,24,3798399.1766561307,2002
25,25,3738267.9999999967,2002
26,26,3813829.616462256,2002
27,27,3890918.559578212,2002
28,28,3969565.7011954556,2002
29,29,4049802.5371741094,2002
30,30,4131661.1999999997,2002
31,31,4174480.8852930996,2002
32,32,4217744.344873596,2002
33,33,4261456.17792566,2002
34,34,4305621.031298426,2002
35,35,4350243.600000002,2002
36,36,4394848.00760438,2002
37,37,4439909.758039007,2002
38,38,4485433.540581856,2002
39,39,4531424.092591468,2002
40,40,4577886.2,2002
41,41,4510442.302477667,2002
42,42,4443992.024744168,2002
43,43,4378520.728258136,2002
44,44,4314013.990141044,2002
45,45,4250457.600000002,2002
46,46,4144842.491251616,2002
47,47,4041851.6996053727,2002
48,48,3941420.0162068307,2002
49,49,3843483.852506786,2002
50,50,3747981.2,2002
51,51,3591589.4848154346,2002
52,52,3441723.512623539,2002
53,53,3298110.984335129,2002
54,54,3160490.963060486,2002
55,55,3028613.399999999,2002
56,56,2869423.3603527234,2002
57,57,2718600.6680715904,2002
58,58,2575705.518617944,2002
59,59,2440321.224460672,2002
60,60,2312053.0000000005,2002
61,61,2229492.147526458,2002
62,62,2149879.450399265,2002
63,63,2073109.6333010627,2002
64,64,1999081.180177865,2002
65,65,1927696.2000000004,2002
66,66,1890771.3758913036,2002
67,67,1854553.8426556017,2002
68,68,1819030.0522153862,2002
69,69,1784186.7160050566,2002
70,70,1750010.799999999,2002
71,71,1695540.0918869488,2002
72,72,1642764.8340801946,2002
73,73,1591632.2541477226,2002
74,74,1542091.2222474178,2002
75,75,1494092.1999999995,2002
76,76,1394669.5541176063,2002
77,77,1301862.8693507977,2002
78,78,1215231.8944761737,2002
79,79,1134365.6742617069,2002
80,80,1058880.6000000008,2002
81,81,937894.8014784572,2002
82,82,830732.6102836397,2002
83,83,735814.56732317,2002
84,84,651741.6794977724,2002
85,85,577274.7999999999,2002
86,86,480208.9709276173,2002
87,87,399464.2403206624,2002
88,88,332296.30302392476,2002
89,89,276422.2940726851,2002
90,90,229943.20000000016,2002
91,91,174063.55061356287,2002
92,92,131763.43580791107,2002
93,93,99742.83918252183,2002
94,94,75503.69437270914,2002
95,95,57154.99999999997,2002
96,96,27536.491264344644,2002
97,97,13266.433430153578,2002
98,98,6391.186860226895,2002
99,99,3078.725485050683,2002
100,100,1482.7972153608146,2002
0,0,3918489.2000000034,2003
1,1,3919624.741670623,2003
2,2,3920760.6124105505,2003
3,3,3921896.812315161,2003
4,4,3923033.3414798435,2003
5,5,3924170.2,2003
6,6,3993459.782167222,2003
7,7,4063972.8191615106,2003
8,8,4135730.9136779415,2003
9,9,4208756.049853037,2003
10,10,4283070.599999999,2003
11,11,4258052.554090361,2003
12,12,4233180.642235811,2003
13,13,4208454.010846018,2003
14,14,4183871.8113166057,2003
15,15,4159433.1999999974,2003
16,16,4151181.4038308775,2003
17,17,4142945.9781911885,2003
18,18,4134726.890603866,2003
19,19,4126524.108656247,2003
20,20,4118337.600000001,2003
21,21,4042813.8424012205,2003
22,22,3968675.069990846,2003
23,23,3895895.8843507753,2003
24,24,3824451.3528293557,2003
25,25,3754317.0000000033,2003
26,26,3820002.936362224,2003
27,27,3886838.1206666236,2003
28,28,3954842.660274163,2003
29,29,4024037.0143462745,2003
30,30,4094442.0000000033,2003
31,31,4125640.864631062,2003
32,32,4157077.458583114,2003
33,33,4188753.5933076725,2003
34,34,4220671.094059138,2003
35,35,4252831.800000004,2003
36,36,4315964.873155444,2003
37,37,4380035.153371094,2003
38,38,4445056.553435129,2003
39,39,4511043.192670314,2003
40,40,4578009.399999998,2003
41,41,4530331.7726229625,2003
42,42,4483150.683251237,2003
43,43,4436460.960696474,2003
44,44,4390257.487625631,2003
45,45,4344535.200000002,2003
46,46,4234039.931270205,2003
47,47,4126354.905993225,2003
48,48,4021408.6508078026,2003
49,49,3919131.5101457755,2003
50,50,3819455.6,2003
51,51,3678058.0416181106,2003
52,52,3541895.0680502853,2003
53,53,3410772.8932192572,2003
54,54,3284504.905073002,2003
55,55,3162911.3999999976,2003
56,56,3002670.125453949,2003
57,57,2850547.0858827746,2003
58,58,2706130.9906293442,2003
59,59,2569031.3860787195,2003
60,60,2438877.6,2003
61,61,2336015.6103335475,2003
62,62,2237491.9214411196,2003
63,63,2143123.5614235126,2003
64,64,2052735.2753927666,2003
65,65,1966159.200000001,2003
66,66,1917370.119096859,2003
67,67,1869791.7098446703,2003
68,68,1823393.9301557534,2003
69,69,1778147.4834187336,2003
70,70,1734023.7999999989,2003
71,71,1684369.2320275747,2003
72,72,1636136.5445960304,2003
73,73,1589285.0215264736,2003
74,74,1543775.1125658231,2003
75,75,1499568.4,2003
76,76,1404220.1211274257,2003
77,77,1314934.4454821236,2003
78,78,1231325.8898825883,2003
79,79,1153033.4816220384,2003
80,80,1079719.1999999995,2003
81,81,956961.85268041,2003
82,82,848161.2381522811,2003
83,83,751730.5643052777,2003
84,84,666263.4472405788,2003
85,85,590513.4000000001,2003
86,86,491207.16736329376,2003
87,87,408601.16733817966,2003
88,88,339886.9380398803,2003
89,89,282728.3138888028,2003
90,90,235181.99999999997,2003
91,91,177883.8175130044,2003
92,92,134545.3247838274,2003
93,93,101765.4900576001,2003
94,94,76971.88287348648,2003
95,95,58218.800000000025,2003
96,96,28014.56133037965,2003
97,97,13480.181258888955,2003
98,98,6486.189244284043,2003
99,99,3120.657033088721,2003
100,100,1501.1517432713285,2003
0,0,3957177.0000000033,2004
1,1,3943821.230332151,2004
2,2,3930510.537378916,2004
3,3,3917244.7690030443,2004
4,4,3904023.7735807584,2004
5,5,3890847.3999999994,2004
6,6,3966171.655058255,2004
7,7,4042954.137941592,2004
8,8,4121223.078977529,2004
9,9,4201007.255014071,2004
10,10,4282336.000000002,2004
11,11,4269898.847287111,2004
12,12,4257497.8156846175,2004
13,13,4245132.800286337,2004
14,14,4232803.696490711,2004
15,15,4220510.400000002,2004
16,16,4210180.275590454,2004
17,17,4199875.435195135,2004
18,18,4189595.8169288933,2004
19,19,4179341.3590580486,2004
20,20,4169111.999999999,2004
21,21,4097128.638026683,2004
22,22,4026388.131404355,2004
23,23,3956869.0211544516,2004
24,24,3888550.21880629,2004
25,25,3821411.000000002,2004
26,26,3862610.833891694,2004
27,27,3904254.856034405,2004
28,28,3946347.8553601145,2004
29,29,3988894.672431797,2004
30,30,4031900.1999999974,2004
31,31,4060108.638734781,2004
32,32,4088514.432507877,2004
33,33,4117118.962076728,2004
34,34,4145923.6178589673,2004
35,35,4174929.8,2004
36,36,4253922.581180875,2004
37,37,4334409.964255181,2004
38,38,4416420.228197128,2004
39,39,4499982.187040025,2004
40,40,4585125.200000001,2004
41,41,4550182.082466862,2004
42,42,4515505.265447516,2004
43,43,4481092.719473275,2004
44,44,4446942.4305419475,2004
45,45,4413052.4,2004
46,46,4308159.395342641,2004
47,47,4205759.5720335925,2004
48,48,4105793.670132188,2004
49,49,4008203.8382356674,2004
50,50,3912933.599999997,2004
51,51,3786754.408166654,2004
52,52,3664644.0777070005,2004
53,53,3546471.4013067526,2004
54,54,3432109.402653333,2004
55,55,3321435.2000000016,2004
56,56,3147853.898533363,2004
57,57,2983344.115050064,2004
58,58,2827431.7637020145,2004
59,59,2679667.534802236,2004
60,60,2539625.599999999,2004
61,61,2424695.5915974155,2004
62,62,2314966.7048209035,2004
63,63,2210203.5645361207,2004
64,64,2110181.4474368724,2004
65,65,2014685.7999999993,2004
66,66,1951695.141152474,2004
67,67,1890673.9314034614,2004
68,68,1831560.5944839907,2004
69,69,1774295.479352267,2004
70,70,1718820.8000000005,2004
71,71,1670915.6740476585,2004
72,72,1624345.7075007327,2004
73,73,1579073.6882529554,2004
74,74,1535063.4413332874,2004
75,75,1492279.7999999989,2004
76,76,1405425.1965966863,2004
77,77,1323625.7558225116,2004
78,78,1246587.2541337002,2004
79,79,1174032.592557934,2004
80,80,1105700.7999999996,2004
81,81,978383.366124267,2004
82,82,865726.0593901363,2004
83,83,766040.8208942451,2004
84,84,677833.9654131818,2004
85,85,599783.8000000005,2004
86,86,499992.9578332536,2004
87,87,416805.0909008718,2004
88,88,347457.8336325516,2004
89,89,289648.4166108672,2004
90,90,241457.20000000013,2004
91,91,181971.07130842842,2004
92,92,137140.06514618112,2004
93,93,103353.71599678406,2004
94,94,77891.03990350758,2004
95,95,58701.4,2004
96,96,28231.248426587736,2004
97,97,13576.977241485281,2004
98,98,6529.17298461676,2004
99,99,3139.612069869243,2004
100,100,1509.4414839612768,2004
0,0,3983480.000000003,2005
1,1,3962118.808871958,2005
2,2,3940872.1659208424,2005
3,3,3919739.456888555,2005
4,4,3898720.0708109126,2005
5,5,3877813.3999999994,2005
6,6,3948155.2286142316,2005
7,7,4019773.026716009,2005
8,8,4092689.939824375,2005
9,9,4166929.5333077856,2005
10,10,4242515.800000002,2005
11,11,4253405.156459183,2005
12,12,4264322.462856964,2005
13,13,4275267.790933033,2005
14,14,4286241.212611242,2005
15,15,4297242.800000003,2005
16,16,4275983.12287686,2005
17,17,4254828.6233727485,2005
18,18,4233778.78114436,2005
19,19,4212833.078422618,2005
20,20,4191991.0000000014,2005
21,21,4133364.1283230106,2005
22,22,4075557.1795090884,2005
23,23,4018558.6865725038,2005
24,24,3962357.3428984117,2005
25,25,3906942.000000003,2005
26,26,3914481.921531631,2005
27,27,3922036.3941884427,2005
28,28,3929605.4460523343,2005
29,29,3937189.105259389,2005
30,30,3944787.3999999985,2005
31,31,3986868.605175176,2005
32,32,4029398.7134725144,2005
33,33,4072382.5135859526,2005
34,34,4115824.8452930856,2005
35,35,4159730.599999999,2005
36,36,4233403.604715963,2005
37,37,4308381.431989191,2005
38,38,4384687.191531493,2005
39,39,4462344.402350759,2005
40,40,4541377.000000004,2005
41,41,4529728.840440952,2005
42,42,4518110.557192808,2005
43,43,4506522.073625975,2005
44,44,4494963.313307379,2005
45,45,4483434.199999998,2005
46,46,4385730.08949185,2005
47,47,4290155.170727164,2005
48,48,4196663.043841524,2005
49,49,4105208.3201276474,2005
50,50,4015746.600000002,2005
51,51,3906992.970801676,2005
52,52,3801184.5844427603,2005
53,53,3698241.6784781185,2005
54,54,3598086.6505723163,2005
55,55,3500644.0,2005
56,56,3305461.0241398932,2005
57,57,3121160.726776345,2005
58,58,2947136.330137184,2005
59,59,2782814.8881273298,2005
60,60,2627655.4000000004,2005
61,61,2501772.1237350907,2005
62,62,2381919.5443463614,2005
63,63,2267808.7489147303,2005
64,64,2159164.6654877993,2005
65,65,2055725.3999999994,2005
66,66,1983849.7294453774,2005
67,67,1914487.0937078735,2005
68,68,1847549.6279516814,2005
69,69,1782952.5394151686,2005
70,70,1720614.0,2005
71,71,1672409.1590577743,2005
72,72,1625554.8274917107,2005
73,73,1580013.1693596176,2005
74,74,1535747.408733075,2005
75,75,1492721.8000000005,2005
76,76,1409938.4133454522,2005
77,77,1331746.0258409064,2005
78,78,1257890.0299612745,2005
79,79,1188129.9381997127,2005
80,80,1122238.6000000008,2005
81,81,996846.5695797101,2005
82,82,885465.0599901967,2005
83,83,786528.6233055287,2005
84,84,698646.7249551362,2005
85,85,620584.1999999996,2005
86,86,516787.50030285004,2005
87,87,430351.43838439666,2005
88,88,358372.3405732962,2005
89,89,298432.1905166226,2005
90,90,248517.3999999999,2005
91,91,187202.38894304284,2005
92,92,141015.15345889906,2005
93,93,106223.33519296016,2005
94,94,80015.43152516599,2005
95,95,60273.600000000035,2005
96,96,28936.347157248994,2005
97,97,13891.585940000365,2005
98,98,6668.717961756793,2005
99,99,3201.0775600384804,2005
100,100,1536.2914955764163,2005
0,0,3987776.5999999973,2006
1,1,3971882.6073305937,2006
2,2,3956051.9629790466,2006
3,3,3940284.4144594427,2006
4,4,3924579.710292181,2006
5,5,3908937.5999999987,2006
6,6,3966740.6210404783,2006
7,7,4025398.398213832,2006
8,8,4084923.5711370474,2006
9,9,4145328.9663341497,2006
10,10,4206627.600000003,2006
11,11,4237163.879166123,2006
12,12,4267921.823811636,2006
13,13,4298903.043025372,2006
14,14,4330109.15757662,2006
15,15,4361541.800000004,2006
16,16,4330232.549506699,2006
17,17,4299148.051861504,2006
18,18,4268286.693680446,2006
19,19,4237646.873161219,2006
20,20,4207227.000000001,2006
21,21,4169511.8907494373,2006
22,22,4132134.873341227,2006
23,23,4095092.9169981745,2006
24,24,4058383.0181120425,2006
25,25,4022002.199999999,2006
26,26,3988453.4483515276,2006
27,27,3955184.537041601,2006
28,28,3922193.1318368926,2006
29,29,3889476.9179745708,2006
30,30,3857033.6,2006
31,31,3921111.4524126737,2006
32,32,3986253.8457474904,2006
33,33,4052478.4654812845,2006
34,34,4119803.2909040404,2006
35,35,4188246.600000003,2006
36,36,4241336.884020637,2006
37,37,4295100.141209642,2006
38,38,4349544.902184177,2006
39,39,4404679.805695535,2006
40,40,4460513.600000002,2006
41,41,4476901.459308802,2006
42,42,4493349.527350617,2006
43,43,4509858.02533139,2006
44,44,4526427.175269744,2006
45,45,4543057.200000001,2006
46,46,4453845.090338671,2006
47,47,4366384.840362993,2006
48,48,4280642.048775111,2006
49,49,4196582.989816022,2006
50,50,4114174.599999998,2006
51,51,4023286.0816658977,2006
52,52,3934405.431631091,2006
53,53,3847488.2929714937,2006
54,54,3762491.2886762726,2006
55,55,3679372.000000003,2006
56,56,3460233.4454726563,2006
57,57,3254146.491334918,2006
58,58,3060333.8016538485,2006
59,59,2878064.3375891354,2006
60,60,2706650.600000002,2006
61,61,2575304.5742997364,2006
62,62,2450332.393858043,2006
63,63,2331424.7542771273,2006
64,64,2218287.360812991,2006
65,65,2110640.199999999,2006
66,66,2028331.0482665093,2006
67,67,1949231.725119271,2006
68,68,1873217.0561477162,2006
69,69,1800166.7483960367,2006
70,70,1729965.1999999995,2006
71,71,1678929.8883418636,2006
72,72,1629400.1569869919,2006
73,73,1581331.590177442,2006
74,74,1534681.0824537228,2006
75,75,1489406.800000001,2006
76,76,1409280.3740163506,2006
77,77,1333464.549965164,2006
78,78,1261727.428210443,2006
79,79,1193849.5847383766,2006
80,80,1129623.3999999992,2006
81,81,1010159.714144652,2006
82,82,903329.937611861,2006
83,83,807797.9684420368,2006
84,84,722369.0044428246,2006
85,85,645974.5999999997,2006
86,86,536471.7460307246,2006
87,87,445531.3192296209,2006
88,88,370006.7011307421,2006
89,89,307284.673759388,2006
90,90,255195.0,2006
91,91,192680.50881224804,2006
92,92,145479.97869153233,2006
93,93,109842.00097872598,2006
94,94,82934.13676172857,2006
95,95,62617.799999999996,2006
96,96,29985.406543026867,2006
97,97,14358.658399133905,2006
98,98,6875.442132002205,2006
99,99,3291.9374140005384,2006
100,100,1575.8963956026594,2006
0,0,4025192.4000000022,2007
1,1,4008602.1659024335,2007
2,2,3992080.3101012604,2007
3,3,3975626.5507685766,2007
4,4,3959240.6072379993,2007
5,5,3942922.199999999,2007
6,6,3986983.617959421,2007
7,7,4031537.413896836,2007
8,8,4076589.090042639,2007
9,9,4122144.2101136073,2007
10,10,4168208.400000003,2007
11,11,4216163.164037339,2007
12,12,4264669.642053787,2007
13,13,4313734.181454473,2007
14,14,4363363.202670691,2007
15,15,4413563.199999999,2007
16,16,4373240.435007919,2007
17,17,4333286.062839157,2007
18,18,4293696.71781998,2007
19,19,4254469.06502574,2007
20,20,4215599.800000003,2007
21,21,4193966.8718094993,2007
22,22,4172444.955928803,2007
23,23,4151033.482683195,2007
24,24,4129731.885321267,2007
25,25,4108539.600000004,2007
26,26,4052134.6632159306,2007
27,27,3996504.0930995704,2007
28,28,3941637.2586003477,2007
29,29,3887523.674618231,2007
30,30,3834152.9999999995,2007
31,31,3903335.9289901867,2007
32,32,3973767.1849029846,2007
33,33,4045469.2923716935,2007
34,34,4118465.1824608855,2007
35,35,4192778.2000000034,2007
36,36,4226954.405423046,2007
37,37,4261409.188124158,2007
38,38,4296144.818844035,2007
39,39,4331163.586832618,2007
40,40,4366467.800000001,2007
41,41,4404496.482933008,2007
42,42,4442856.3672994375,2007
43,43,4481550.337616507,2007
44,44,4520581.30352337,2007
45,45,4559952.199999997,2007
46,46,4491547.11084588,2007
47,47,4424168.184903732,2007
48,48,4357800.028422161,2007
49,49,4292427.47857557,2007
50,50,4228035.6000000015,2007
51,51,4114704.4325623047,2007
52,52,4004411.0707842675,2007
53,53,3897074.087257766,2007
54,54,3792614.237210272,2007
55,55,3690954.4000000013,2007
56,56,3525531.8758857814,2007
57,57,3367523.31604875,2007
58,58,3216596.4388567857,2007
59,59,3072433.8549916367,2007
60,60,2934732.3999999985,2007
61,61,2768879.0916736224,2007
62,62,2612398.8050611694,2007
63,63,2464761.8339003175,2007
64,64,2325468.40770962,2007
65,65,2194046.999999999,2007
66,66,2095996.6538237983,2007
67,67,2002328.103481268,2007
68,68,1912845.5298297186,2007
69,69,1827361.8647359067,2007
70,70,1745698.3999999987,2007
71,71,1689009.0454345387,2007
72,72,1634160.6051301756,2007
73,73,1581093.2977515478,2007
74,74,1529749.2832856756,2007
75,75,1480072.5999999994,2007
76,76,1404139.3890074985,2007
77,77,1332101.830590402,2007
78,78,1263760.063465491,2007
79,79,1198924.479967324,2007
80,80,1137415.2000000007,2007
81,81,1023692.2679511027,2007
82,82,921339.7606190308,2007
83,83,829220.822350209,2007
84,84,746312.2643776778,2007
85,85,671693.1999999998,2007
86,86,556224.225688122,2007
87,87,460605.1831288729,2007
88,88,381423.7289379622,2007
89,89,315854.1256457912,2007
90,90,261556.40000000008,2007
91,91,198040.00845394898,2007
92,92,149947.88704910254,2007
93,93,113534.41825905726,2007
94,94,85963.56734645834,2007
95,95,65088.00000000006,2007
96,96,31088.024323400667,2007
97,97,14848.320674476472,2007
98,98,7091.609989933399,2007
99,99,3386.704903953574,2007
100,100,1617.098913172983,2007
0,0,4054225.4,2008
1,1,4040471.394845957,2008
2,2,4026764.0502971895,2008
3,3,4013103.2080571176,2008
4,4,3999488.710366175,2008
5,5,3985920.3999999985,2008
6,6,4016528.804452893,2008
7,7,4047372.254790817,2008
8,8,4078452.5559614333,2008
9,9,4109771.5267728525,2008
10,10,4141331.0000000033,2008
11,11,4199824.154305097,2008
12,12,4259143.4797793925,2008
13,13,4319300.645460239,2008
14,14,4380307.485201209,2008
15,15,4442176.000000002,2008
16,16,4400178.647154511,2008
17,17,4358578.346845639,2008
18,18,4317371.345248319,2008
19,19,4276553.924026969,2008
20,20,4236122.399999999,2008
21,21,4224945.818851103,2008
22,22,4213798.725975883,2008
23,23,4202681.043572533,2008
24,24,4191592.694044504,2008
25,25,4180533.6,2008
26,26,4114570.022880579,2008
27,27,4049647.2680297573,2008
28,28,3985748.9125814447,2008
29,29,3922858.7928017112,2008
30,30,3860961.000000001,2008
31,31,3919655.4360002014,2008
32,32,3979242.1462101336,2008
33,33,4039734.6950035268,2008
34,34,4101146.8529600436,2008
35,35,4163492.6000000024,2008
36,36,4185559.8365479736,2008
37,37,4207744.033268246,2008
38,38,4230045.8100699885,2008
39,39,4252465.7901479695,2008
40,40,4275004.600000002,2008
41,41,4331338.240055242,2008
42,42,4388414.213407503,2008
43,43,4446242.302111059,2008
44,44,4504832.417122638,2008
45,45,4564194.600000003,2008
46,46,4515924.384490773,2008
47,47,4468164.66719622,2008
48,48,4420910.049167468,2008
49,49,4374155.188554019,2008
50,50,4327894.800000001,2008
51,51,4208489.093390258,2008
52,52,4092377.764332521,2008
53,53,3979469.9216645295,2008
54,54,3869677.181891472,2008
55,55,3762913.6,2008
56,56,3612472.8762539537,2008
57,57,3468046.7485769256,2008
58,58,3329394.754380251,2008
59,59,3196286.0447310926,2008
60,60,3068499.000000001,2008
61,61,2901322.779092769,2008
62,62,2743254.555199316,2008
63,63,2593798.1117575676,2008
64,64,2452484.2667856948,2008
65,65,2318869.399999999,2008
66,66,2199963.9121727855,2008
67,67,2087155.580545168,2008
68,68,1980131.759213234,2008
69,69,1878595.8339209438,2008
70,70,1782266.3999999985,2008
71,71,1714712.2151102403,2008
72,72,1649718.570741012,2008
73,73,1587188.4134267385,2008
74,74,1527028.3683685744,2008
75,75,1469148.5999999999,2008
76,76,1397960.6512858327,2008
77,77,1330222.129397995,2008
78,78,1265765.8916438664,2008
79,79,1204432.8942646813,2008
80,80,1146071.8,2008
81,81,1035460.8891515867,2008
82,82,935525.3678584562,2008
83,83,845234.9223723303,2008
84,84,763658.6776037586,2008
85,85,689955.5999999996,2008
86,86,572385.7049156803,2008
87,87,474849.93984785385,2008
88,88,393934.4515713411,2008
89,89,326807.1138355523,2008
90,90,271118.4000000002,2008
91,91,205718.23782936696,2008
92,92,156094.0814036013,2008
93,93,118440.39952825887,2008
94,94,89869.64163758422,2008
95,95,68190.79999999994,2008
96,96,32469.078905504033,2008
97,97,15459.89154604599,2008
98,98,7360.828965499576,2008
99,99,3504.3945987434936,2008
100,100,1668.1220823637004,2008
0,0,4048903.5999999996,2009
1,1,4046419.7944817333,2009
2,2,4043937.5126570314,2009
3,3,4041456.7535911608,2009
4,4,4038977.5163500113,2009
5,5,4036499.7999999966,2009
6,6,4055443.7495070794,2009
7,7,4074476.606025626,2009
8,8,4093598.7868105993,2009
9,9,4112810.711075179,2009
10,10,4132112.8000000017,2009
11,11,4191661.3969560917,2009
12,12,4252068.158902558,2009
13,13,4313345.453001503,2009
14,14,4375505.824640276,2009
15,15,4438561.999999997,2009
16,16,4405732.414349924,2009
17,17,4373145.650913703,2009
18,18,4340799.913670252,2009
19,19,4308693.419882686,2009
20,20,4276824.400000004,2009
21,21,4264518.02135849,2009
22,22,4252247.053785024,2009
23,23,4240011.395385802,2009
24,24,4227810.944560212,2009
25,25,4215645.599999999,2009
26,26,4156695.2453997894,2009
27,27,4098569.235114265,2009
28,28,4041256.041756489,2009
29,29,3984744.2991350447,2009
30,30,3929022.799999999,2009
31,31,3962939.443837034,2009
32,32,3997148.8674554266,2009
33,33,4031653.5982279107,2009
34,34,4066456.185344337,2009
35,35,4101559.1999999997,2009
36,36,4120276.350146671,2009
37,37,4139078.9145485274,2009
38,38,4157967.282986878,2009
39,39,4176941.847021737,2009
40,40,4196003.000000004,2009
41,41,4268727.246412312,2009
42,42,4342711.933952951,2009
43,43,4417978.908318731,2009
44,44,4494550.3938314235,2009
45,45,4572449.000000002,2009
46,46,4537626.5486245155,2009
47,47,4503069.294926387,2009
48,48,4468775.219237095,2009
49,49,4434742.31726938,2009
50,50,4400968.600000001,2009
51,51,4286163.540469721,2009
52,52,4174353.321370457,2009
53,53,4065459.818364798,2009
54,54,3959406.945091056,2009
55,55,3856120.600000002,2009
56,56,3720715.078840534,2009
57,57,3590064.2456972436,2009
58,58,3464001.142399327,2009
59,59,3342364.6734173596,2009
60,60,3224999.3999999985,2009
61,61,3044612.6422855807,2009
62,62,2874315.6142836683,2009
63,63,2713543.9583498184,2009
64,64,2561764.8835475245,2009
65,65,2418475.399999999,2009
66,66,2286838.209254072,2009
67,67,2162366.0046901396,2009
68,68,2044668.7975314907,2009
69,69,1933377.826013184,2009
70,70,1828144.399999999,2009
71,71,1747512.2089832837,2009
72,72,1670436.381824799,2009
73,73,1596760.0615207583,2009
74,74,1526333.3094032297,2009
75,75,1459012.7999999996,2009
76,76,1390111.0694848734,2009
77,77,1324463.2139282837,2009
78,78,1261915.5695228537,2009
79,79,1202321.7292138455,2009
80,80,1145542.2000000002,2009
81,81,1041677.8337189114,2009
82,82,947230.6649585884,2009
83,83,861346.8531544553,2009
84,84,783249.9739486205,2009
85,85,712234.0000000002,2009
86,86,590711.9656465729,2009
87,87,489924.10587512405,2009
88,88,406332.7413019644,2009
89,89,337003.79387667135,2009
90,90,279503.8000000001,2009
91,91,212848.87306160052,2009
92,92,162089.4845367209,2009
93,93,123434.94477853097,2009
94,94,93998.54912169288,2009
95,95,71582.0,2009
96,96,33973.72126791433,2009
97,97,16124.081167769864,2009
98,98,7652.285530048679,2009
99,99,3631.4021439051985,2009
100,100,1723.0105943052617,2009
0,0,3992999.9999999977,2015
1,1,4012724.172607769,2015
2,2,4032545.7764420933,2015
3,3,4052465.2927826736,2015
4,4,4072483.2052865745,2015
5,5,4092599.9999999977,2015
6,6,4097667.4355121204,2015
7,7,4102741.145494351,2015
8,8,4107821.1377157187,2015
9,9,4112907.419954841,2015
10,10,4117999.999999997,2015
11,11,4137886.990359488,2015
12,12,4157870.020614442,2015
13,13,4177949.5545686428,2015
14,14,4198126.058265744,2015
15,15,4218400.000000002,2015
16,16,4282351.3632269185,2015
17,17,4347272.235246032,2015
18,18,4413177.313903523,2015
19,19,4480081.519866302,2015
20,20,4547999.999999996,2015
21,21,4537269.4843485085,2015
22,22,4526564.286186186,2015
23,23,4515884.345779194,2015
24,24,4505229.603534572,2015
25,25,4494600.000000003,2015
26,26,4461557.734996877,2015
27,27,4428758.381717506,2015
28,28,4396200.154385249,2015
29,29,4363881.280351652,2015
30,30,4331799.999999998,2015
31,31,4277958.081873056,2015
32,32,4224785.389351713,2015
33,33,4172273.6043275865,2015
34,34,4120414.512081815,2015
35,35,4069199.999999999,2015
36,36,4062457.694181687,2015
37,37,4055726.5597672183,2015
38,38,4049006.578246587,2015
39,39,4042297.731140428,2015
40,40,4035600.0000000023,2015
41,41,4060842.2437193287,2015
42,42,4086242.3749176096,2015
43,43,4111801.381163805,2015
44,44,4137520.2562039746,2015
45,45,4163400.0000000023,2015
46,46,4221552.646915861,2015
47,47,4280517.545724654,2015
48,48,4340306.041621705,2015
49,49,4400929.6382672945,2015
50,50,4462400.0,2015
51,51,4442177.542741451,2015
52,52,4422046.728474543,2015
53,53,4402007.141896748,2015
54,54,4382058.36958756,2015
55,55,4362199.999999998,2015
56,56,4247616.435096952,2015
57,57,4136042.6795414863,2015
58,58,4027399.6735459864,2015
59,59,3921610.4340157905,2015
60,60,3818600.0000000023,2015
61,61,3690303.9102087766,2015
62,62,3566318.269887316,2015
63,63,3446498.2579840915,2015
64,64,3330703.919097227,2015
65,65,3218799.999999998,2015
66,66,3009544.4543550946,2015
67,67,2813892.695767275,2015
68,68,2630960.336576834,2015
69,69,2459920.4835209767,2015
70,70,2300000.0,2015
71,71,2145673.4808979696,2015
72,72,2001702.0331624914,2015
73,73,1867390.847478687,2015
74,74,1742091.7351648684,2015
75,75,1625200.0000000014,2015
76,76,1519521.5341190058,2015
77,77,1420714.7955818654,2015
78,78,1328332.9512869199,2015
79,79,1241958.2233919462,2015
80,80,1161200.0000000005,2015
81,81,1070991.361815703,2015
82,82,987790.6390595385,2015
83,83,911053.4173645899,2015
84,84,840277.5755402632,2015
85,85,775000.0000000007,2015
86,86,669118.8611443449,2015
87,87,577703.2720949097,2015
88,88,498776.9400628383,2015
89,89,430633.5746608186,2015
90,90,371800.0000000003,2015
91,91,285693.04139576433,2015
92,92,219527.95578291672,2015
93,93,168686.32085447182,2015
94,94,129619.31416574416,2015
95,95,99600.0,2015
96,96,46242.01254586415,2015
97,97,21468.826701709313,2015
98,98,9967.067243548505,2015
99,99,4627.000307240199,2015
100,100,2147.700076002968,2015
0,0,4113600.0000000014,2020
1,1,4101772.1783042937,2020
2,2,4089978.3651004317,2020
3,3,4078218.4626039183,2020
4,4,4066492.373311436,2020
5,5,4054799.999999998,2020
6,6,4073074.533394192,2020
7,7,4091431.4280610466,2020
8,8,4109871.055193596,2020
9,9,4128393.7876577787,2020
10,10,4146999.9999999967,2020
11,11,4159445.080548542,2020
